PURCHASE_ORDER_NUMBER,PO_CREATED_DATE,SUPPLIER_NUMBER,SUPPLIER_NAME,PO_ITEM_COUNT,PO_VALUE_ETB,CONTRACT_AGREEMENT_RECEIVED_FROM_SUPPLIER_DATE,LC_CAD_OPENED_DATE,FIRST_INBOUND_DELIVERY_CREATED_DATE,LATEST_INBOUND_DELIVERY_CREATED_DATE,INBOUND_DELIVERY_COUNT,FIRST_PARTIAL_GRV_DATE,LATEST_GRV_DATE,FULL_DELIVERY_DATE,GRV_ROW_COUNT,DISTINCT_GRV_PO_ITEM_COUNT,SCHEDULE_LINE_COUNT,SCHEDULED_QUANTITY,RECEIVED_QUANTITY,REDUCED_OR_CANCELLED_QUANTITY,OPEN_QUANTITY,CURRENT_MILESTONE_STATUS,CONTRACT_TO_PO_DAYS,PO_TO_LC_CAD_OPEN_DAYS,LC_CAD_OPEN_TO_INBOUND_CREATED_DAYS,INBOUND_CREATED_TO_PARTIAL_GRV_DAYS,PARTIAL_GRV_TO_FULL_DELIVERY_DAYS,LEADTIME_DATA_QUALITY_STATUS,REPORTING_CURRENCY
4500004541,2025-05-13,20000790,"Heyer Medical Co., LTD",1,"9,445,722.85",2025-07-08,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,27,0,0,27,PO_CREATED,-56,[NULL],[NULL],[NULL],[NULL],CONTRACT_TO_PO_DATE_ISSUE,ETB
4500004637,2025-05-15,20000260,Tenama International FZ-LLC,1,"9,225,842.05",2025-08-11,2025-11-06,2026-03-25,2026-03-25,1,2026-04-07,2026-04-07,2026-04-07,16,1,1,"257,015","255,602","255,602",0,FULLY_DELIVERED_WITH_GRV_DATE,-88,175,139,13,0,CONTRACT_TO_PO_DATE_ISSUE,ETB
4500011657,2026-05-22,10000747,Cadila Pharmaceuticals -Ethiopia,1,"9,035,553",2026-06-06,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"134,859",0,0,"134,859",PO_CREATED,-15,[NULL],[NULL],[NULL],[NULL],CONTRACT_TO_PO_DATE_ISSUE,ETB
4500001053,2024-07-17,20000359,Guangzhou Wondfo Biotech Co. Ltd.,1,"8,876,429.78",[NULL],2024-06-24,2024-10-22,2024-10-22,1,2024-12-02,2024-12-02,2024-12-02,1,1,1,"59,580","59,580","59,580",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],-23,120,41,0,PO_TO_LC_DATE_ISSUE,ETB
4500004630,2025-05-14,20000260,Tenama International FZ-LLC,1,"7,889,278.28",2025-07-10,2025-11-17,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"191,188",0,0,"191,188",AWAITING_SHIPMENT,-57,187,[NULL],[NULL],[NULL],CONTRACT_TO_PO_DATE_ISSUE,ETB
4500000627,2024-06-18,20000240,Nubenco enterprise INC,1,"6,589,801.61",[NULL],[NULL],2024-07-12,2024-07-12,1,2024-07-07,2024-07-07,2024-07-07,4,1,1,"64,466","64,462","64,466",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],-5,0,INBOUND_TO_GRV_DATE_ISSUE,ETB
4500004737,2025-05-20,20000249,RISE GLOBAL GMBH,1,"6,438,076.18",2025-06-03,2025-09-03,2025-12-10,2025-12-10,1,2026-01-21,2026-01-21,2026-01-21,6,1,1,"16,686","16,650","16,650",0,FULLY_DELIVERED_WITH_GRV_DATE,-14,106,98,42,0,CONTRACT_TO_PO_DATE_ISSUE,ETB
4500004633,2025-05-14,20000406,Milan Laboratories (India) Pvt.Ltd,1,"4,946,860.91",2025-06-11,2025-08-27,2025-10-28,2025-10-28,1,2025-10-30,2025-10-30,2025-10-30,2,1,1,"37,374","37,374","37,374",0,FULLY_DELIVERED_WITH_GRV_DATE,-28,105,62,2,0,CONTRACT_TO_PO_DATE_ISSUE,ETB
4500004618,2025-05-14,20000430,Relier Pharma Fze,1,"4,839,454.93",2025-06-04,2025-10-10,2026-06-24,2026-06-24,1,[NULL],[NULL],[NULL],[NULL],[NULL],1,"62,572",0,"62,572",0,FULLY_DELIVERED_OR_REDUCED_BUT_GRV_DATE_MISSING,-21,149,257,[NULL],[NULL],CONTRACT_TO_PO_DATE_ISSUE,ETB
4500000976,2024-07-11,20000383,Kay & Company,1,"4,235,712.10",[NULL],[NULL],2024-07-11,2024-07-11,1,2024-07-07,2024-07-07,2024-07-07,1,1,1,"12,000","12,000","12,000",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],-4,0,INBOUND_TO_GRV_DATE_ISSUE,ETB
4500004535,2025-05-12,20000012,Fenway Trading Co.Ltd,1,"4,117,312.06",2025-07-07,2025-11-19,2026-04-09,2026-04-22,2,2026-05-26,2026-05-26,[NULL],1,1,3,"1,248",168,336,744,PARTIALLY_RECEIVED_WITH_GRV_DATE,-56,191,141,47,[NULL],CONTRACT_TO_PO_DATE_ISSUE,ETB
4500000745,2024-06-27,20000416,Neon Laboratory Ltd.,2,"4,017,295.02",[NULL],2024-06-17,2024-10-09,2024-10-15,2,2024-10-16,2024-10-18,2024-10-18,2,2,2,"3,165","3,165","3,165",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],-10,114,7,2,PO_TO_LC_DATE_ISSUE,ETB
4500004540,2025-05-13,20000012,Fenway Trading Co.Ltd,1,"3,774,202.72",2025-06-18,2025-11-18,2026-04-09,2026-04-22,2,2026-06-13,2026-06-13,2026-06-13,1,1,2,308,154,308,0,FULLY_DELIVERED_WITH_GRV_DATE,-36,189,142,65,0,CONTRACT_TO_PO_DATE_ISSUE,ETB
4500004634,2025-05-14,20000442,Scott Edil Pharmacia Ltd,1,"3,061,887.84",2025-07-21,2025-09-22,2026-01-12,2026-01-12,1,2026-01-14,2026-01-14,2026-01-14,4,1,1,"79,200","79,190","79,190",0,FULLY_DELIVERED_WITH_GRV_DATE,-68,131,112,2,0,CONTRACT_TO_PO_DATE_ISSUE,ETB
4500001625,2024-09-20,20000442,Scott Edil Pharmacia Ltd,2,"2,982,243.92",[NULL],2024-09-19,2024-11-19,2024-11-19,1,2024-11-20,2024-11-20,2024-11-20,2,1,2,"99,600","49,800","49,800",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],-1,61,1,0,PO_TO_LC_DATE_ISSUE,ETB
4500000659,2024-06-19,20000431,Remedica,1,"2,082,344.86",[NULL],[NULL],2024-07-17,2024-07-17,1,2024-07-07,2024-07-07,2024-07-07,2,1,1,"15,321","15,321","15,321",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],-10,0,INBOUND_TO_GRV_DATE_ISSUE,ETB
4500009441,2026-01-18,20000442,Scott Edil Pharmacia Ltd,2,"1,699,416.52",2026-01-23,2026-03-10,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"49,395",0,0,"49,395",AWAITING_SHIPMENT,-5,51,[NULL],[NULL],[NULL],CONTRACT_TO_PO_DATE_ISSUE,ETB
4500000715,2024-06-25,20000442,Scott Edil Pharmacia Ltd,2,"1,693,685.58",[NULL],[NULL],2024-07-23,2024-07-23,1,2024-07-07,2024-07-07,2024-07-07,2,2,2,"19,360","19,360","19,360",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],-16,0,INBOUND_TO_GRV_DATE_ISSUE,ETB
4500000843,2024-07-01,20000260,Tenama International FZ-LLC,1,"1,520,191.77",[NULL],[NULL],2024-07-23,2024-07-23,1,2024-07-07,2024-07-07,2024-07-07,1,1,1,675,675,675,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],-16,0,INBOUND_TO_GRV_DATE_ISSUE,ETB
4500004615,2025-05-14,20000260,Tenama International FZ-LLC,1,"1,206,451.85",2025-07-10,2025-10-09,2026-01-26,2026-01-26,1,2026-02-04,2026-02-04,2026-02-04,1,1,1,"19,761","19,761","19,761",0,FULLY_DELIVERED_WITH_GRV_DATE,-57,148,109,9,0,CONTRACT_TO_PO_DATE_ISSUE,ETB
4500000975,2024-07-11,20000325,Bafna Pharmaceuticals Ltd.,1,"862,516.93",[NULL],[NULL],2024-07-11,2024-07-11,1,2024-07-07,2024-07-07,2024-07-07,1,1,1,"16,541","16,187","16,187",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],-4,0,INBOUND_TO_GRV_DATE_ISSUE,ETB
4500001286,2024-08-06,20000385,Kilitch Drugs,1,"746,582.77",[NULL],2025-06-06,2025-04-10,2025-04-30,2,2025-04-15,2025-05-09,2025-05-09,2,1,1,"15,113","15,113","15,113",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],304,-57,5,24,LC_TO_INBOUND_DATE_ISSUE,ETB
4500000877,2024-07-04,20000263,Trinity Biotech Manufacturing Limit,1,"285,650.66",[NULL],[NULL],2024-07-10,2024-07-10,1,2024-07-07,2024-07-07,2024-07-07,1,1,1,167,167,167,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],-3,0,INBOUND_TO_GRV_DATE_ISSUE,ETB
4500010934,2026-04-07,10003665,Haneva trading,2,"269,693.32",2026-05-15,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,348,0,0,348,PO_CREATED,-38,[NULL],[NULL],[NULL],[NULL],CONTRACT_TO_PO_DATE_ISSUE,ETB
4500001003,2024-07-15,20000243,"Philosys Co.,Ltd",1,0,[NULL],[NULL],2024-07-15,2024-07-15,1,2024-07-07,2024-07-07,2024-07-07,1,1,1,"1,100","1,100","1,100",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],-8,0,INBOUND_TO_GRV_DATE_ISSUE,ETB
4500000117,2024-06-14,10000745,Humanwell Pharmaceutical Ethiopia P,4,"4,573,043,201",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],4,"171,595",0,0,"171,595",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012362,2026-06-23,20000474,Yuil & Kop Consortium,67,"4,201,560,075.45",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],67,"10,242",0,0,"10,242",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010995,2026-04-14,10001535,HILINA ENRICHED FOODS PLC,1,"2,657,382,000",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"300,000",0,0,"300,000",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012239,2026-06-18,20000474,Yuil & Kop Consortium,30,"2,022,392,580",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],30,"3,765",0,0,"3,765",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012237,2026-06-18,20000474,Yuil & Kop Consortium,6,"1,579,141,567.20",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],6,351,0,0,351,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005310,2025-06-20,20000257,Spot Medical Equipment FZE,4,"1,275,953,612.06",[NULL],2025-07-12,2025-12-10,2025-12-26,5,2025-12-10,2025-12-27,2025-12-27,15,4,5,"1,189","1,188","1,188",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],22,151,0,17,VALID,ETB
4500006955,2025-09-15,20000410,Mylan Laboratories Ltd.,1,"1,109,891,327.03",[NULL],2026-02-13,2026-07-02,2026-07-02,1,2026-07-21,2026-07-21,[NULL],4,1,1,"823,936",0,"65,792","758,144",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],151,139,19,[NULL],VALID,ETB
4500004652,2025-05-15,20000482,Cipla Pharmacuticals Ltd. -,1,"1,075,606,510.84",[NULL],2025-07-08,2025-09-05,2025-11-18,2,2025-09-20,2025-11-26,2025-11-26,77,1,1,"933,722","933,692","933,692",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],54,59,15,67,VALID,ETB
4500010289,2026-03-06,20000372,Ida Foundation,10,"1,049,404,152.89",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],10,"295,720",0,0,"295,720",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010111,2026-02-25,20000259,Tagros Chemicals India Ltd.,1,"956,090,992.37",[NULL],2026-04-08,2026-07-01,2026-07-01,9,2026-07-02,2026-07-07,2026-07-07,77,1,1,"1,002,088","1,002,088","1,002,088",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],42,84,1,5,VALID,ETB
4500003882,2025-03-19,20000246,RAPIGEN INC.,1,"935,160,716.69",[NULL],2025-06-25,2025-07-29,2025-09-02,6,2025-07-31,2025-09-25,2025-09-25,40,1,1,"697,159","696,973","696,973",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],98,34,2,56,VALID,ETB
4500011772,2026-05-28,10001535,HILINA ENRICHED FOODS PLC,1,"885,794,000",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"100,000",0,0,"100,000",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011773,2026-05-28,10001535,HILINA ENRICHED FOODS PLC,1,"885,794,000",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"100,000",0,0,"100,000",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011774,2026-05-28,10001535,HILINA ENRICHED FOODS PLC,1,"885,794,000",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"100,000",0,0,"100,000",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009461,2026-01-21,20000734,Syngenta crop protection Ag,1,"863,779,325.07",[NULL],2026-03-19,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"27,696",0,0,"27,696",AWAITING_SHIPMENT,[NULL],57,[NULL],[NULL],[NULL],VALID,ETB
4500002895,2025-01-09,20000372,Ida Foundation,1,"849,378,463.73",[NULL],2025-07-08,2025-11-06,2026-01-02,5,2026-01-03,2026-01-09,2026-01-09,19,1,10,"767,896","515,364","515,364",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],180,121,58,6,VALID,ETB
4500000709,2024-06-22,20000213,Adonai Trading FZE,1,"846,538,408.88",[NULL],[NULL],2024-07-11,2024-07-11,1,2024-09-30,2024-09-30,2024-09-30,1,1,1,25,25,25,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],81,0,VALID,ETB
4500004719,2025-05-19,10000748,Addis Pharmaceutical Factory Sc.,5,"793,758,030",[NULL],[NULL],2025-05-29,2026-06-05,32,2025-05-31,2026-06-08,[NULL],164,2,5,"939,023","196,403","199,471","543,149",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],2,[NULL],VALID,ETB
4500011969,2026-06-08,10000746,Sansheng Pharmaceutical Plc,1,"765,950,400",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"4,255,280",0,0,"4,255,280",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004191,2025-04-11,1002552,Elsmed Healthcare Solution Ltd Ethi,1,"762,315,301.05",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,359,0,0,359,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006196,2025-07-30,10000744,Ethiopian Pharmaceuticals Manufactu,3,"753,935,448",[NULL],[NULL],2025-10-07,2026-06-26,4,2025-10-07,2026-06-29,[NULL],30,3,3,"458,096","44,818","44,818","368,460",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,[NULL],VALID,ETB
4500011440,2026-05-13,20000260,Tenama International FZ-LLC,1,"748,862,253.36",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"102,403",0,0,"102,403",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004680,2025-05-16,20000342,Cspc Zhongnuo Pharmaceutical Co. Lt,1,"730,222,390.28",[NULL],2025-07-12,2025-10-20,2025-11-17,9,2025-10-20,2025-11-17,2025-11-17,19,1,1,"441,842","441,841","441,841",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],57,100,0,28,VALID,ETB
4500006233,2025-08-01,10000744,Ethiopian Pharmaceuticals Manufactu,1,"723,076,227",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"307,823",0,0,"307,823",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006876,2025-09-06,20000482,Cipla Pharmacuticals Ltd. -,1,"721,336,702.27",[NULL],2026-02-04,2026-05-03,2026-05-03,1,2026-05-11,2026-05-11,[NULL],23,1,1,"549,290","269,838","269,838","9,614",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],151,88,8,[NULL],VALID,ETB
4500003616,2025-03-03,20000410,Mylan Laboratories Ltd.,2,"699,454,163.63",[NULL],[NULL],2025-05-19,2025-07-13,3,2025-06-10,2025-10-06,2025-10-06,137,2,3,"27,351,588","18,138,750","18,138,750",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],22,118,VALID,ETB
4500005314,2025-06-20,20000002,"Edan Instruments Inc.,",6,"692,972,478.63",[NULL],2025-07-10,2025-11-06,2025-12-19,3,2025-11-17,2025-12-25,2025-12-25,6,6,7,"4,807","4,806","4,806",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],20,119,11,38,VALID,ETB
4500012044,2026-06-10,10001962,Bahita Hailu Gebreyohans/Lemamat Tr,1,"687,235,808",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"765,296",0,0,"765,296",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004307,2025-04-23,10000748,Addis Pharmaceutical Factory Sc.,10,"683,070,893.50",[NULL],[NULL],2025-05-21,2026-07-03,43,2025-05-27,2026-07-06,[NULL],187,9,13,"2,035,343","941,910","941,910","151,523",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],6,[NULL],VALID,ETB
4500003374,2025-02-11,20000734,Syngenta crop protection Ag,1,"672,183,745.23",[NULL],2025-04-24,2025-09-23,2025-09-24,16,2025-09-23,2025-12-11,2025-12-11,16,1,1,"26,360","26,400","26,400",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],72,152,0,79,VALID,ETB
4500005312,2025-06-20,20000058,"Jiangsu Saikang Medical Co.,Ltd",4,"669,081,057.57",[NULL],2025-07-10,2025-11-24,2025-11-24,2,2025-11-24,2025-11-26,2025-11-26,8,4,5,"1,477","1,476","1,476",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],20,137,0,2,VALID,ETB
4500001526,2024-09-14,20000482,Cipla Pharmacuticals Ltd. -,1,"661,389,747.59",[NULL],2025-01-14,2025-05-22,2025-05-22,1,2025-06-03,2025-06-03,2025-06-03,49,1,1,"622,481","622,465","622,465",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],122,128,12,0,VALID,ETB
4500005307,2025-06-20,20000153,Shenzhen Comen Medical Instrumnt Co,1,"640,137,136.13",[NULL],2025-07-09,2025-10-10,2025-10-10,1,2025-10-26,2025-10-26,2025-10-26,1,1,1,336,336,336,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],19,93,16,0,VALID,ETB
4500011039,2026-04-17,20000372,Ida Foundation,10,"635,544,247.63",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],10,"176,470",0,0,"176,470",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004284,2025-04-17,10000744,Ethiopian Pharmaceuticals Manufactu,1,"608,453,445",[NULL],[NULL],2025-05-29,2026-06-13,21,2025-05-30,2026-06-17,[NULL],203,1,1,"1,181,463","580,586","580,586","20,291",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,[NULL],VALID,ETB
4500001371,2024-08-23,20000410,Mylan Laboratories Ltd.,1,"605,372,926.50",[NULL],2024-10-29,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"9,117,196",0,0,"9,117,196",AWAITING_SHIPMENT,[NULL],67,[NULL],[NULL],[NULL],VALID,ETB
4500007379,2025-10-07,10000748,Addis Pharmaceutical Factory Sc.,5,"603,186,611.50",2025-04-06,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],5,"4,061,309",0,0,"4,061,309",PO_CREATED,184,[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012236,2026-06-18,20000474,Yuil & Kop Consortium,31,"600,025,928.25",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],31,"6,126",0,0,"6,126",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011438,2026-05-13,20000260,Tenama International FZ-LLC,1,"587,766,518.08",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"80,374",0,0,"80,374",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009080,2026-01-01,20000914,Silverline chemical,1,"573,510,839.91",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"2,727",0,0,"2,727",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009430,2026-01-16,20000372,Ida Foundation,10,"555,533,067.79",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],10,"156,660",0,0,"156,660",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002617,2024-12-10,20000360,Guilin HBM health protection Inc,1,"545,031,403.03",[NULL],[NULL],2024-12-18,2025-08-02,14,2024-12-18,2024-12-31,2024-12-31,86,1,1,"772,204","771,814","772,204",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,13,VALID,ETB
4500003761,2025-03-12,10000748,Addis Pharmaceutical Factory Sc.,8,"541,421,721.60",[NULL],[NULL],2025-04-30,2026-06-25,65,2025-05-02,2026-07-02,2026-07-02,392,5,9,"4,660,763","3,096,546","3,096,546",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],2,426,VALID,ETB
4500001764,2024-10-07,20000259,Tagros Chemicals India Ltd.,1,"534,415,091.46",[NULL],2025-01-02,2025-05-28,2025-06-02,4,2025-05-29,2025-06-04,2025-06-04,6,1,1,"567,114","567,114","567,114",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],87,146,1,6,VALID,ETB
4500004668,2025-05-15,20000407,Mission Pharma,10,"521,131,772.18",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],10,"176,470",0,0,"176,470",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004103,2025-04-08,1002552,Elsmed Healthcare Solution Ltd Ethi,1,"505,378,946.10",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,238,0,0,238,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005305,2025-06-20,20000254,"Shenzhen Browiner Tech CO., LTD",1,"500,947,502.78",[NULL],2025-07-09,2025-11-04,2025-11-04,1,2025-11-17,2025-11-17,2025-11-17,1,1,1,60,60,60,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],19,118,13,0,VALID,ETB
4500011420,2026-05-13,20000229,Hexagon Nutrition (International) P,1,"499,243,939.87",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"68,269",0,0,"68,269",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002411,2024-11-19,20000398,Macleods Pharmaceuticals Ltd.,1,"499,194,411.59",[NULL],2025-01-29,2025-03-05,2025-05-23,2,2025-03-08,2025-05-27,2025-05-27,54,1,1,"131,180","131,171","131,171",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],71,35,3,80,VALID,ETB
4500012363,2026-06-28,20000312,Abbott Rapid Dx International Ltd.,1,"487,597,295.35",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"313,429",0,0,"313,429",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011021,2026-04-16,10001962,Bahita Hailu Gebreyohans/Lemamat Tr,1,"486,720,490",[NULL],[NULL],2026-07-07,2026-07-07,5,2026-07-07,2026-07-07,[NULL],26,1,1,"542,005","165,516","165,516","210,973",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,[NULL],VALID,ETB
4500009002,2025-12-25,1002552,Elsmed Healthcare Solution Ltd Ethi,1,"486,267,977.55",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,229,0,0,229,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011453,2026-05-13,20000312,Abbott Rapid Dx International Ltd.,1,"486,031,129.82",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"313,429",0,0,"313,429",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011455,2026-05-13,20000312,Abbott Rapid Dx International Ltd.,1,"486,031,129.82",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"313,429",0,0,"313,429",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006829,2025-09-03,20000251,SD Biosensor,1,"483,164,098.69",[NULL],2026-01-24,2026-05-25,2026-05-29,5,2026-05-28,2026-06-09,2026-06-09,42,1,1,"170,751","170,695","170,695",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],143,121,3,12,VALID,ETB
4500008694,2025-12-09,20000260,Tenama International FZ-LLC,2,"475,604,383.35",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"10,830,034",0,0,"10,830,034",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006539,2025-08-18,10001159,Kilitch Estro Biotech PLC,7,"464,619,153",[NULL],[NULL],2025-09-24,2026-06-17,19,2025-09-30,2026-06-23,2026-06-23,180,5,7,"5,683,182","4,696,038","4,696,038",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],6,266,VALID,ETB
4500004305,2025-04-23,10000744,Ethiopian Pharmaceuticals Manufactu,5,"462,297,552",[NULL],[NULL],2025-10-23,2026-06-26,20,2025-10-27,2026-06-29,2026-06-29,127,5,5,"756,308","606,006","606,006",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],4,245,VALID,ETB
