MANDT,EBELN,EBELP,ETENR,PO_DOCUMENT_DATE,PO_TYPE,SUPPLIER_NUMBER,SUPPLIER_NAME,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_TYPE_DESCRIPTION,PLANT,ORDER_UNIT,ITEM_NET_VALUE_ETB,HEADER_DELETION_INDICATOR,ITEM_DELETION_INDICATOR,RETURN_ITEM_INDICATOR,DELIVERY_COMPLETED_INDICATOR,FINAL_INVOICE_INDICATOR,SCHEDULED_DELIVERY_DATE,SCHEDULED_QUANTITY,RECEIVED_QUANTITY,REDUCED_QUANTITY,OPEN_SCHEDULE_QUANTITY,OPEN_OVERDUE_STATUS,OPEN_SCHEDULE_VALUE_ETB
100,4500000953,50,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HVCA-0711,Alinity i - HIV Ag/Ab Calibrator of 3ml,ZLC,Laboratory commodity,HO01,VI,"296,832.19",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,118,0,0,118,OPEN_OVERDUE,"296,832.19"
100,4500000953,70,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HCRE-0701,Alinity i - Anti-HCV Reagent Kit,ZLC,Laboratory commodity,HO01,KIT,"62,972,753.47",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,"2,440",0,0,"2,440",OPEN_OVERDUE,"62,972,753.47"
100,4500000953,90,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HCCO-0721,Alinity i - Anti-HCV Control  of 8ml,ZLC,Laboratory commodity,HO01,VI,"328,909.46",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,140,0,0,140,OPEN_OVERDUE,"328,909.46"
100,4500000953,110,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-SYCA-0711,Alinity i - Syphilis Calibrator of 3ml,ZLC,Laboratory commodity,HO01,VI,"294,803.73",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,118,0,0,118,OPEN_OVERDUE,"294,803.73"
100,4500000953,130,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-AWAS-0701,Alinity i - Concent Wash Buffer of 2*2L,ZLC,Laboratory commodity,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,804,0,0,804,OPEN_OVERDUE,0
100,4500000953,150,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-APTR-0801,Alinity i - Pre-Trigger of 4*975ml,ZLC,Laboratory commodity,HO01,PAK,"500,034.06",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,216,0,0,216,OPEN_OVERDUE,"500,034.06"
100,4500000953,200,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-ATRI-0801,Alinity i - Trigger  of 4*975ml,ZLC,Laboratory commodity,HO01,PAK,"746,544.26",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,282,0,0,282,OPEN_OVERDUE,"746,544.26"
100,4500000953,20,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HBCA-0711,Alinity i - HBSAg Calibrator  of 3ml,ZLC,Laboratory commodity,HO01,VI,"269,785.98",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,118,0,0,118,OPEN_OVERDUE,"269,785.98"
100,4500000953,40,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HVRE-0701,Alinity i - HIV Ag/Ab Reagent Kit,ZLC,Laboratory commodity,HO01,KIT,"34,503,588.15",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,"2,440",0,0,"2,440",OPEN_OVERDUE,"34,503,588.15"
100,4500000953,80,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HCCA-0711,Alinity i - Anti-HCV Calibrator of 3ml,ZLC,Laboratory commodity,HO01,VI,"276,547.53",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,118,0,0,118,OPEN_OVERDUE,"276,547.53"
100,4500000953,100,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-SYRE-0701,Alinity i - Syphilis Reagent Kit,ZLC,Laboratory commodity,HO01,KIT,"30,285,364.41",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,"2,440",0,0,"2,440",OPEN_OVERDUE,"30,285,364.41"
100,4500000953,120,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-SYCO-0721,Alinity i - Syphilis Control of 8ml,ZLC,Laboratory commodity,HO01,VI,"350,569.35",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,140,0,0,140,OPEN_OVERDUE,"350,569.35"
100,4500000953,140,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-AMKI-0801,Alinity i - Maintenance Kit,ZLC,Laboratory commodity,HO01,KIT,0,[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,18,0,0,18,OPEN_OVERDUE,0
100,4500000953,160,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-APCO-0801,Alinity i - Probe Condition of 2*31.8ml,ZLC,Laboratory commodity,HO01,PAK,"398,232.57",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,162,0,0,162,OPEN_OVERDUE,"398,232.57"
100,4500000953,180,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-AGRE-0701,Alinity i - Closure Gap for Rgt of 100,ZLC,Laboratory commodity,HO01,PAK,"55,707.18",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,22,0,0,22,OPEN_OVERDUE,"55,707.18"
100,4500000953,30,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HBCO-0721,Alinity i - HBSAg Control of 8ml,ZLC,Laboratory commodity,HO01,VI,"322,491.72",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,140,0,0,140,OPEN_OVERDUE,"322,491.72"
100,4500000953,60,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HVCO-0721,Alinity i - HIV Ag/Ab Control of 8ml,ZLC,Laboratory commodity,HO01,VI,"352,976.01",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,140,0,0,140,OPEN_OVERDUE,"352,976.01"
100,4500000953,170,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-ARVE-0801,Alinity i - Reaction Vessel of 4000,ZLC,Laboratory commodity,HO01,PAK,"1,230,281.83",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,504,0,0,504,OPEN_OVERDUE,"1,230,281.83"
100,4500000953,190,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-ACUP-0801,Alinity i - Sample Cup of 1000 Cups,ZLC,Laboratory commodity,HO01,PAK,"342,547.17",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,140,0,0,140,OPEN_OVERDUE,"342,547.17"
100,4500000953,10,1,2024-07-11,ZHP1,20000311,Abbott Gmbh,204-HBRE-0701,Alinity i - HBsAg Reagent Kit,ZLC,Laboratory commodity,HO01,KIT,"32,410,555.02",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-28,"2,440",0,0,"2,440",OPEN_OVERDUE,"32,410,555.02"
100,4500001003,10,1,2024-07-15,ZRDI,20000243,"Philosys Co.,Ltd",402-GLUM-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,0,[NULL],[NULL],[NULL],X,[NULL],2024-12-02,"1,100","1,100","1,100",0,DELIVERY_COMPLETED,0
100,4500001011,10,1,2024-07-15,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NGAB-0701,NEO Iris - Gr A1 & B Refer Cell of2*10ml,ZLC,Laboratory commodity,HO01,PAK,"87,959.79",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-02,52,0,0,52,OPEN_OVERDUE,"87,959.79"
100,4500001011,20,1,2024-07-15,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NSWL-0801,NEO Iris - Select Wells of 480 Pieces,ZLC,Laboratory commodity,HO01,PAK,"155,240.68",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-02,26,0,0,26,OPEN_OVERDUE,"155,240.68"
100,4500001011,40,1,2024-07-15,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NRSC-0701,NEO Iris - Ready Screen - I & II of240┬╡l,ZLC,Laboratory commodity,HO01,VI,"71,649.55",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-02,8,0,0,8,OPEN_OVERDUE,"71,649.55"
100,4500001011,60,1,2024-07-15,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NCQC-0801,Neo Iris - CorQC Extend Standard of 10ml,ZLC,Laboratory commodity,HO01,VI,"75,524.26",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-02,33,0,0,33,OPEN_OVERDUE,"75,524.26"
100,4500001011,30,1,2024-07-15,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NRCE-0701,NEO Iris - Indic Red Cells of 10*11.5ml,ZLC,Laboratory commodity,HO01,PAK,"253,569.71",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-02,52,0,0,52,OPEN_OVERDUE,"253,569.71"
100,4500001011,50,1,2024-07-15,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NRID-0701,NEO Iris - Ready ID of 30┬╡l,ZLC,Laboratory commodity,HO01,VI,"125,386.70",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-02,21,0,0,21,OPEN_OVERDUE,"125,386.70"
100,4500001073,10,1,2024-07-17,ZRDI,20000443,Serum Institute Of India Pvt.Ltd,114-RABV-0301-02,Human anti-Rabies 2.5 IU/ml inj of 5,ZME,Medicine,HO01,PAK,"15,585,151.38",[NULL],[NULL],[NULL],X,[NULL],2024-08-23,"7,608","7,608","7,608",0,DELIVERY_COMPLETED,0
100,4500000715,10,1,2024-06-25,ZRDI,20000442,Scott Edil Pharmacia Ltd,105-LAMO-0102,Lamotrigine 50mg tablet of 10x10,ZME,Medicine,HO01,PAK,"964,501.28",[NULL],[NULL],[NULL],X,[NULL],2024-11-12,"2,559","2,559","2,559",0,DELIVERY_COMPLETED,0
100,4500000715,20,1,2024-06-25,ZRDI,20000442,Scott Edil Pharmacia Ltd,105-HALO-0102,Haloperidol - 1.5mg ΓÇô Tablet of 10x10,ZME,Medicine,HO01,PAK,"729,184.30",[NULL],[NULL],[NULL],X,[NULL],2024-11-12,"16,801","16,801","16,801",0,DELIVERY_COMPLETED,0
100,4500001133,10,1,2024-07-23,ZRDI,20000398,Macleods Pharmaceuticals Ltd.,110-THYR-0103,Thyroxine Sodium-0.1mg-Tablet of 100,ZME,Medicine,HO01,PAK,"6,513,627.29",[NULL],[NULL],[NULL],[NULL],[NULL],2024-10-31,"33,761",0,0,"33,761",OPEN_OVERDUE,"6,513,627.29"
100,4500000810,10,1,2024-06-29,ZHP1,20000266,WomanCare Global Trading CIC,110-MEDA-0301-02,Medroxy-150mg/ml in 1ml Vial-Inj,ZME,Medicine,HO01,VI,"127,117,394.95",[NULL],[NULL],[NULL],X,[NULL],2024-06-30,"3,500,000","3,500,000","3,500,000",0,DELIVERY_COMPLETED,0
100,4500000810,30,1,2024-06-29,ZHP1,20000266,WomanCare Global Trading CIC,302-SYDI-0504-02,Syringe Disposable-3ml wz ndl 21G of 1,ZMS,Medical Supply,HO01,EA,"4,589,796.05",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-11,"3,500,000","3,499,800","3,499,800",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000964,10,1,2024-07-11,ZRDI,20000218,BOSTON MEDICAL FZE.,403-CTSM-0102,CT Scan Machine - 64 Slice,ZMD,Medical Device,HO01,EA,"29,223,663",[NULL],[NULL],[NULL],[NULL],[NULL],2024-10-28,1,0,0,1,OPEN_OVERDUE,"29,223,663"
100,4500000734,1,1,2024-06-26,ZHP1,20000392,Lasec Export,207-DBSK-0301,"DBS-Kit w-EDTA Cap-Tube,100┬╡l of 20test",ZLC,Laboratory commodity,HO01,KIT,"6,129,230.75",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-13,"2,500",0,"2,500",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500001268,10,1,2024-08-01,ZHP1,20000410,Mylan Laboratories Ltd.,104-ATRI-0101,ATV + RTV-(300mg +100mg)-Tablet of 30,ZME,Medicine,HO01,PAK,"49,624,515.93",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-19,"79,194",0,0,"79,194",OPEN_OVERDUE,"49,624,515.93"
100,4500000850,10,1,2024-07-02,ZRDI,20000476,"Zhejiang Orient Gene Biotech Co., L",204-PREG-0501,Pregnancy Test Strip (HCG) of 50tests,ZLC,Laboratory commodity,HO01,PAK,"1,488,804.40",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-19,"26,112",0,0,"26,112",OPEN_OVERDUE,"1,488,804.40"
100,4500001282,10,1,2024-08-05,ZRDL,10000745,Humanwell Pharmaceutical Ethiopia P,104-DOXY-0201-02,Doxycycline - 100mg - Capsule of 10x12,ZME,Medicine,HO01,PAK,"32,871,283.20",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-23,"163,052","27,909","27,909","107,234",OPEN_OVERDUE,"21,618,374.40"
100,4500001282,30,1,2024-08-05,ZRDL,10000745,Humanwell Pharmaceutical Ethiopia P,102-HYCT-0101-02,Hydrochlorothiazide-25mg Tab of 15x10,ZME,Medicine,HO01,PAK,"2,455,020",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-23,"40,917",0,0,"40,917",OPEN_OVERDUE,"2,455,020"
100,4500001282,20,1,2024-08-05,ZRDL,10000745,Humanwell Pharmaceutical Ethiopia P,104-ERYT-0602,Erythromycin-200mg/5ml-OralSusp of 100ml,ZME,Medicine,HO01,BOT,"5,534,880",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-23,"69,186",0,0,"69,186",OPEN_OVERDUE,"5,534,880"
100,4500001282,40,1,2024-08-05,ZRDL,10000745,Humanwell Pharmaceutical Ethiopia P,103-SALB-0701,Salbutamol (Albut)2mg/5ml-Syrup of 100ml,ZME,Medicine,HO01,BOT,"457,440",[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-23,"15,248",0,0,"15,248",OPEN_OVERDUE,"457,440"
100,4500000079,10,1,2024-06-13,ZRDI,20000416,Neon Laboratory Ltd.,102-HYDR-0301,Hydralazine-20mg/ml Amp- Inj of 5,ZME,Medicine,HO01,PAK,"3,723,135.29",[NULL],[NULL],[NULL],[NULL],[NULL],2024-10-31,"21,777",0,0,"21,777",OPEN_OVERDUE,"3,723,135.29"
100,4500000782,10,1,2024-06-28,ZRDI,20000394,Leben Laboratories Private Limited,104-AZIT-0601,Azithromycin-200mg/5ml-Oral Susp of 15ml,ZME,Medicine,HO01,BOT,"1,673,308.50",[NULL],[NULL],[NULL],[NULL],[NULL],2024-09-27,"101,200","101,162","101,162",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000785,10,1,2024-06-28,ZRDI,20000394,Leben Laboratories Private Limited,119-HYDR-1501,Hydrocortisone Acetate-1%-Oint of 15gm,ZME,Medicine,HO01,TU,"1,826,180.07",[NULL],[NULL],[NULL],X,[NULL],2024-11-15,"152,520","152,520","152,520",0,DELIVERY_COMPLETED,0
100,4500001327,10,1,2024-08-15,ZRDI,20000434,Roche Diagnostics Gmbh,202-CSIN-0801,C 311 - Sipper Nozzle,ZLC,Laboratory commodity,HO01,PAK,"3,234,098.34",[NULL],[NULL],[NULL],[NULL],[NULL],2025-01-02,90,0,0,90,OPEN_OVERDUE,"3,234,098.34"
100,4500001357,10,1,2024-08-21,ZRDI,20000358,Gst Corporation Ltd,302-CAIV-0503-02,Cannula Intravenous Set - 20G of 100,ZMS,Medical Supply,HO01,PAK,"30,999,249.59",[NULL],[NULL],[NULL],X,[NULL],2025-01-08,"40,759","40,759","40,759",0,DELIVERY_COMPLETED,0
100,4500001357,30,1,2024-08-21,ZRDI,20000358,Gst Corporation Ltd,302-SPNE-0403,Spinal Needle 8cm-24G,ZMS,Medical Supply,HO01,EA,"857,904.08",[NULL],[NULL],[NULL],X,[NULL],2025-01-08,"38,168","38,168","38,168",0,DELIVERY_COMPLETED,0
100,4500001357,20,1,2024-08-21,ZRDI,20000358,Gst Corporation Ltd,302-SPNE-0402,Spinal Needle 8cm-23G,ZMS,Medical Supply,HO01,EA,"1,614,436.68",[NULL],[NULL],[NULL],X,[NULL],2025-01-08,"71,826","71,826","71,826",0,DELIVERY_COMPLETED,0
100,4500001028,10,1,2024-07-17,ZRDI,20000412,Naprod Life Science Pvt.Ltd,106-PROF-0301-02,Propofol-10mg/ml in 20ml Amp-Inj of 5,ZME,Medicine,HO01,PAK,"7,716,751.75",[NULL],[NULL],[NULL],X,[NULL],2024-10-17,"31,687","31,687","31,687",0,DELIVERY_COMPLETED,0
100,4500001367,10,1,2024-08-22,ZHP1,20000442,Scott Edil Pharmacia Ltd,119-PERM-1601-01,Permethrin-5%-Cream of 30gm,ZME,Medicine,HO01,TIN,"1,370,641.02",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-30,"49,800",0,0,"49,800",OPEN_OVERDUE,"1,370,641.02"
100,4500000844,10,1,2024-07-01,ZRDL,10001161,GLOCARE PHARMAMANUFACTURING PLC,102-AMLO-0102-02,Amlodipine - 5mg ΓÇô Tablet of 10x10,ZME,Medicine,HO01,PAK,"5,289,985",[NULL],[NULL],[NULL],X,[NULL],2024-11-18,"78,955","78,955","78,955",0,DELIVERY_COMPLETED,0
100,4500000844,30,1,2024-07-01,ZRDL,10001161,GLOCARE PHARMAMANUFACTURING PLC,104-AZIT-0102-02,Azithromycin-500mg-Tablet of 10x3,ZME,Medicine,HO01,PAK,"10,285,757.13",[NULL],[NULL],[NULL],X,[NULL],2024-11-18,"34,287","34,287","34,287",0,DELIVERY_COMPLETED,0
100,4500000844,20,1,2024-07-01,ZRDL,10001161,GLOCARE PHARMAMANUFACTURING PLC,102-ATOR-0102-01,Atorvastatin - 20mg ΓÇô Tablet of 10x10,ZME,Medicine,HO01,PAK,"14,760,098.19",[NULL],[NULL],[NULL],X,[NULL],2024-11-18,"96,339","96,339","96,339",0,DELIVERY_COMPLETED,0
100,4500000844,40,1,2024-07-01,ZRDL,10001161,GLOCARE PHARMAMANUFACTURING PLC,104-CLAR-0102,Clarithromycin-500mg-Tab of 10x10,ZME,Medicine,HO01,PAK,"42,246,784.32",[NULL],[NULL],[NULL],X,[NULL],2024-11-18,"44,664","44,664","44,664",0,DELIVERY_COMPLETED,0
100,4500000650,10,1,2024-06-19,ZRDI,20000442,Scott Edil Pharmacia Ltd,105-LAMO-0102,Lamotrigine 50mg tablet of 10x10,ZME,Medicine,HO01,PAK,"964,501.28",[NULL],[NULL],[NULL],X,[NULL],2024-11-06,"2,559","2,559","2,559",0,DELIVERY_COMPLETED,0
100,4500001033,10,1,2024-07-17,ZRDI,20000406,Milan Laboratories (India) Pvt.Ltd,105-CLON-0103-01,Clonazepam - 2mg - Tablet of 3x10,ZME,Medicine,HO01,PAK,"3,389,944.91",[NULL],[NULL],[NULL],X,[NULL],2024-12-04,"29,580","29,580","29,580",0,DELIVERY_COMPLETED,0
100,4500000946,10,1,2024-07-10,ZRDI,20000153,Shenzhen Comen Medical Instrumnt Co,402-DEFM-0101,Defibrillator with Monitor,ZMD,Medical Device,HO01,EA,"5,515,760.11",[NULL],[NULL],[NULL],X,[NULL],2024-09-30,30,30,30,0,DELIVERY_COMPLETED,0
100,4500000946,20,1,2024-07-10,ZRDI,20000153,Shenzhen Comen Medical Instrumnt Co,403-MONP-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"14,524,160.51",[NULL],[NULL],[NULL],X,[NULL],2024-09-30,119,119,119,0,DELIVERY_COMPLETED,0
100,4500001087,80,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HCCA-0711,Alinity i - Anti-HCV Calibrator of 3ml,ZLC,Laboratory commodity,HO01,VI,"138,273.77",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,59,59,59,0,DELIVERY_COMPLETED,0
100,4500001087,100,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-SYRE-0701,Alinity i - Syphilis Reagent Kit,ZLC,Laboratory commodity,HO01,KIT,"15,142,682.20",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,"1,220","1,220","1,220",0,DELIVERY_COMPLETED,0
100,4500001087,120,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-SYCO-0721,Alinity i - Syphilis Control of 8ml,ZLC,Laboratory commodity,HO01,VI,"175,284.68",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,70,70,70,0,DELIVERY_COMPLETED,0
100,4500001087,140,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-AMKI-0801,Alinity i - Maintenance Kit,ZLC,Laboratory commodity,HO01,KIT,0,[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-05,9,0,0,9,OPEN_OVERDUE,0
100,4500001087,160,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-APCO-0801,Alinity i - Probe Condition of 2*31.8ml,ZLC,Laboratory commodity,HO01,PAK,"199,116.29",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,81,81,81,0,DELIVERY_COMPLETED,0
100,4500001087,180,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-AGRE-0701,Alinity i - Closure Gap for Rgt of 100,ZLC,Laboratory commodity,HO01,PAK,"27,853.59",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,11,11,11,0,DELIVERY_COMPLETED,0
100,4500001087,10,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HBRE-0701,Alinity i - HBsAg Reagent Kit,ZLC,Laboratory commodity,HO01,KIT,"16,205,277.51",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,"1,220","1,220","1,220",0,DELIVERY_COMPLETED,0
100,4500001087,30,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HBCO-0721,Alinity i - HBSAg Control of 8ml,ZLC,Laboratory commodity,HO01,VI,"161,245.86",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,70,70,70,0,DELIVERY_COMPLETED,0
100,4500001087,50,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HVCA-0711,Alinity i - HIV Ag/Ab Calibrator of 3ml,ZLC,Laboratory commodity,HO01,VI,"148,416.10",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,59,59,59,0,DELIVERY_COMPLETED,0
100,4500001087,110,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-SYCA-0711,Alinity i - Syphilis Calibrator of 3ml,ZLC,Laboratory commodity,HO01,VI,"147,401.86",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,59,59,59,0,DELIVERY_COMPLETED,0
100,4500001087,130,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-AWAS-0701,Alinity i - Concent Wash Buffer of 2*2L,ZLC,Laboratory commodity,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2024-12-05,402,0,0,402,OPEN_OVERDUE,0
100,4500001087,150,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-APTR-0801,Alinity i - Pre-Trigger of 4*975ml,ZLC,Laboratory commodity,HO01,PAK,"250,017.03",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,108,108,108,0,DELIVERY_COMPLETED,0
100,4500001087,170,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-ARVE-0801,Alinity i - Reaction Vessel of 4000,ZLC,Laboratory commodity,HO01,PAK,"615,140.92",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,252,252,252,0,DELIVERY_COMPLETED,0
100,4500001087,190,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-ACUP-0801,Alinity i - Sample Cup of 1000 Cups,ZLC,Laboratory commodity,HO01,PAK,"171,273.59",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,70,70,70,0,DELIVERY_COMPLETED,0
100,4500001087,70,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HCRE-0701,Alinity i - Anti-HCV Reagent Kit,ZLC,Laboratory commodity,HO01,KIT,"31,486,376.73",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,"1,220","1,220","1,220",0,DELIVERY_COMPLETED,0
100,4500001087,90,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HCCO-0721,Alinity i - Anti-HCV Control  of 8ml,ZLC,Laboratory commodity,HO01,VI,"164,454.73",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,70,70,70,0,DELIVERY_COMPLETED,0
100,4500001087,20,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HBCA-0711,Alinity i - HBSAg Calibrator  of 3ml,ZLC,Laboratory commodity,HO01,VI,"134,892.99",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,59,59,59,0,DELIVERY_COMPLETED,0
100,4500001087,40,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HVRE-0701,Alinity i - HIV Ag/Ab Reagent Kit,ZLC,Laboratory commodity,HO01,KIT,"17,251,794.07",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,"1,220","1,220","1,220",0,DELIVERY_COMPLETED,0
100,4500001087,60,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-HVCO-0721,Alinity i - HIV Ag/Ab Control of 8ml,ZLC,Laboratory commodity,HO01,VI,"176,488",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,70,70,70,0,DELIVERY_COMPLETED,0
100,4500001087,200,1,2024-07-18,ZHP1,20000311,Abbott Gmbh,204-ATRI-0801,Alinity i - Trigger  of 4*975ml,ZLC,Laboratory commodity,HO01,PAK,"373,272.13",[NULL],[NULL],[NULL],X,[NULL],2024-12-05,141,141,141,0,DELIVERY_COMPLETED,0
100,4500001432,10,1,2024-08-30,ZHP1,20000250,RISE IMPORT AND EXPORT GMBH,201-METH-0102,Methanol Abs Acet Fre-99.9%- Sol of 1L,ZLC,Laboratory commodity,HO01,BOT,"6,475,980.60",[NULL],[NULL],[NULL],[NULL],[NULL],2025-01-17,"20,000",0,0,"20,000",OPEN_OVERDUE,"6,475,980.60"
100,4500000225,10,1,2024-06-08,ZRDI,20000402,Medochemie Ltd.,104-PRAZ-0101-01,Praziquantel-600mg-Tablet of 10x10,ZME,Medicine,HO01,PAK,"9,641,360.62",[NULL],[NULL],[NULL],X,[NULL],2024-11-01,"19,138","19,138","19,138",0,DELIVERY_COMPLETED,0
100,4500001407,10,1,2024-08-27,ZRDI,20000442,Scott Edil Pharmacia Ltd,101-BEPL-1501,Anti-haemorrhoidal-Ointment of 20gm,ZME,Medicine,HO01,TU,"2,182,653.34",[NULL],[NULL],[NULL],X,[NULL],2025-01-14,"105,655","105,655","105,655",0,DELIVERY_COMPLETED,0
100,4500001467,20,1,2024-09-04,ZRDI,20000370,High Technology Inc,203-MCCA-0711-01,Micro CC-20 Plus - Calibrator of  2.5ml,ZLC,Laboratory commodity,HO01,BOT,0,[NULL],[NULL],[NULL],X,[NULL],2025-01-22,98,98,98,0,DELIVERY_COMPLETED,0
100,4500001467,10,1,2024-09-04,ZRDI,20000370,High Technology Inc,203-MCCO-0721,"Micro CC-20Plus - (L,N,H) Cont of3*2.5ml",ZLC,Laboratory commodity,HO01,PAK,"818,201.85",[NULL],[NULL],[NULL],X,[NULL],2025-01-22,141,141,141,0,DELIVERY_COMPLETED,0
100,4500000792,40,1,2024-06-29,ZHP1,20000266,WomanCare Global Trading CIC,110-MEDA-0301-02,Medroxy-150mg/ml in 1ml Vial-Inj,ZME,Medicine,HO01,VI,"60,083,380.31",[NULL],[NULL],[NULL],[NULL],[NULL],2025-02-03,"1,654,312","1,654,300","1,654,300",0,FULLY_RECEIVED_OR_REDUCED,0
